year,week,voters
2016,14,"('patrick-brown', 'jimmy-burch', 'mitch-vingle', 'john-clay', 'robert-gagliardi', 'brian-howell', 'dana-sulonen', 'nathan-deen', 'sam-mckewon', 'scott-wolf', 'steve-batterson', 'tom-murphy', 'keith-sargeant', 'eric-hansen', 'matt-mccoy', 'garland-gillen', 'joe-walljasper', 'michael-lev', 'garry-smits', 'pat-caputo', 'michael-bonner', 'kirk-bohls', 'pete-diprimio', 'jeff-miller', 'matt-galloway', 'marq-burnett', 'bob-asmussen', 'bill-landis', 'ed-daigneault', 'ferd-lewis', 'gary-horowitz', 'matt-porter', 'ross-dellenger', 'jon-wilner', 'david-briggs', 'robert-cessna', 'jason-galloway', 'adam-zucker', 'marc-weiszer', 'dave-southorn', 'brett-mcmurphy', 'jonny-miller', 'graham-watson', 'jerry-dipaola', 'mandy-mitchell', 'rob-long', 'ed-johnson', 'steve-wiseman', 'tony-parks', 'chuck-carlton', 'andy-greder', 'matt-charboneau', 'chris-murray', 'mike-barber', 'adam-jude', 'scott-hamilton', 'john-shinn', 'joe-dubin', 'joey-knight', 'brent-axe', 'josh-kendall')"
2016,15,"('patrick-brown', 'jimmy-burch', 'mitch-vingle', 'john-clay', 'robert-gagliardi', 'brian-howell', 'dana-sulonen', 'nathan-deen', 'sam-mckewon', 'scott-wolf', 'steve-batterson', 'tom-murphy', 'keith-sargeant', 'eric-hansen', 'matt-mccoy', 'garland-gillen', 'joe-walljasper', 'michael-lev', 'garry-smits', 'pat-caputo', 'michael-bonner', 'kirk-bohls', 'pete-diprimio', 'jeff-miller', 'matt-galloway', 'marq-burnett', 'bob-asmussen', 'bill-landis', 'ed-daigneault', 'ferd-lewis', 'gary-horowitz', 'matt-porter', 'ross-dellenger', 'jon-wilner', 'david-briggs', 'robert-cessna', 'jason-galloway', 'adam-zucker', 'marc-weiszer', 'dave-southorn', 'brett-mcmurphy', 'jonny-miller', 'graham-watson', 'jerry-dipaola', 'mandy-mitchell', 'rob-long', 'ed-johnson', 'steve-wiseman', 'tony-parks', 'chuck-carlton', 'andy-greder', 'matt-charboneau', 'chris-murray', 'mike-barber', 'adam-jude', 'scott-hamilton', 'john-shinn', 'joe-dubin', 'joey-knight', 'brent-axe', 'josh-kendall')"
2016,16,"('patrick-brown', 'jimmy-burch', 'mitch-vingle', 'john-clay', 'robert-gagliardi', 'brian-howell', 'dana-sulonen', 'nathan-deen', 'sam-mckewon', 'scott-wolf', 'steve-batterson', 'tom-murphy', 'keith-sargeant', 'eric-hansen', 'matt-mccoy', 'garland-gillen', 'joe-walljasper', 'michael-lev', 'garry-smits', 'pat-caputo', 'michael-bonner', 'kirk-bohls', 'pete-diprimio', 'jeff-miller', 'matt-galloway', 'bob-asmussen', 'bill-landis', 'ed-daigneault', 'ferd-lewis', 'gary-horowitz', 'matt-porter', 'ross-dellenger', 'jon-wilner', 'david-briggs', 'robert-cessna', 'jason-galloway', 'adam-zucker', 'marc-weiszer', 'dave-southorn', 'brett-mcmurphy', 'jonny-miller', 'graham-watson', 'jerry-dipaola', 'mandy-mitchell', 'rob-long', 'ed-johnson', 'steve-wiseman', 'tony-parks', 'chuck-carlton', 'andy-greder', 'matt-charboneau', 'chris-murray', 'mike-barber', 'adam-jude', 'scott-hamilton', 'john-shinn', 'joe-dubin', 'joey-knight', 'brent-axe', 'josh-kendall')"
2017,1,"('grace-raynor', 'mitch-vingle', 'john-clay', 'robert-gagliardi', 'terry-hutchens', 'brian-howell', 'sam-mckewon', 'scott-wolf', 'steve-batterson', 'tom-murphy', 'keith-sargeant', 'eric-hansen', 'matt-mccoy', 'garland-gillen', 'michael-lev', 'aaron-suttles', 'pat-caputo', 'kirk-bohls', 'jeff-miller', 'soren-petro', 'matt-brown', 'sammy-batten', 'bob-asmussen', 'bill-landis', 'ed-daigneault', 'lauren-brownlow', 'dave-foster', 'gary-horowitz', 'john-adams', 'jason-butt', 'bret-bloomquist', 'ross-dellenger', 'jon-wilner', 'david-briggs', 'robert-cessna', 'jason-galloway', 'adam-zucker', 'marc-weiszer', 'dave-reardon', 'rece-davis', 'dave-southorn', 'jonny-miller', 'rob-long', 'safid-deen', 'jerry-dipaola', 'tony-parks', 'kellis-robinett', 'chuck-carlton', 'pat-dooley', 'andy-greder', 'ryan-aber', 'matt-charboneau', 'parrish-alford', 'chris-murray', 'lauren-shute', 'adam-jude', 'scott-hamilton', 'matt-baker', 'brent-axe', 'andy-bitter', 'rick-wright')"
2017,2,"('grace-raynor', 'mitch-vingle', 'john-clay', 'robert-gagliardi', 'terry-hutchens', 'brian-howell', 'sam-mckewon', 'scott-wolf', 'steve-batterson', 'tom-murphy', 'keith-sargeant', 'eric-hansen', 'matt-mccoy', 'garland-gillen', 'michael-lev', 'aaron-suttles', 'pat-caputo', 'kirk-bohls', 'jeff-miller', 'soren-petro', 'matt-brown', 'sammy-batten', 'bob-asmussen', 'bill-landis', 'ed-daigneault', 'lauren-brownlow', 'dave-foster', 'gary-horowitz', 'john-adams', 'jason-butt', 'bret-bloomquist', 'ross-dellenger', 'jon-wilner', 'david-briggs', 'robert-cessna', 'jason-galloway', 'adam-zucker', 'marc-weiszer', 'dave-reardon', 'rece-davis', 'dave-southorn', 'jonny-miller', 'rob-long', 'safid-deen', 'jerry-dipaola', 'tony-parks', 'kellis-robinett', 'chuck-carlton', 'pat-dooley', 'andy-greder', 'ryan-aber', 'matt-charboneau', 'parrish-alford', 'chris-murray', 'lauren-shute', 'adam-jude', 'scott-hamilton', 'matt-baker', 'brent-axe', 'andy-bitter', 'rick-wright')"
2017,3,"('grace-raynor', 'mitch-vingle', 'john-clay', 'robert-gagliardi', 'terry-hutchens', 'brian-howell', 'sam-mckewon', 'scott-wolf', 'steve-batterson', 'tom-murphy', 'keith-sargeant', 'eric-hansen', 'matt-mccoy', 'garland-gillen', 'michael-lev', 'aaron-suttles', 'pat-caputo', 'kirk-bohls', 'jeff-miller', 'soren-petro', 'matt-brown', 'sammy-batten', 'bob-asmussen', 'bill-landis', 'ed-daigneault', 'lauren-brownlow', 'dave-foster', 'gary-horowitz', 'john-adams', 'jason-butt', 'bret-bloomquist', 'ross-dellenger', 'jon-wilner', 'david-briggs', 'robert-cessna', 'jason-galloway', 'adam-zucker', 'marc-weiszer', 'dave-reardon', 'rece-davis', 'dave-southorn', 'jonny-miller', 'rob-long', 'safid-deen', 'jerry-dipaola', 'tony-parks', 'kellis-robinett', 'chuck-carlton', 'pat-dooley', 'andy-greder', 'ryan-aber', 'matt-charboneau', 'parrish-alford', 'chris-murray', 'lauren-shute', 'adam-jude', 'scott-hamilton', 'matt-baker', 'brent-axe', 'andy-bitter', 'rick-wright')"
2017,4,"('grace-raynor', 'mitch-vingle', 'john-clay', 'robert-gagliardi', 'terry-hutchens', 'brian-howell', 'sam-mckewon', 'scott-wolf', 'steve-batterson', 'tom-murphy', 'keith-sargeant', 'eric-hansen', 'matt-mccoy', 'garland-gillen', 'michael-lev', 'aaron-suttles', 'pat-caputo', 'kirk-bohls', 'jeff-miller', 'soren-petro', 'matt-brown', 'sammy-batten', 'bob-asmussen', 'bill-landis', 'ed-daigneault', 'lauren-brownlow', 'dave-foster', 'gary-horowitz', 'john-adams', 'jason-butt', 'bret-bloomquist', 'ross-dellenger', 'jon-wilner', 'david-briggs', 'robert-cessna', 'jason-galloway', 'adam-zucker', 'marc-weiszer', 'dave-reardon', 'rece-davis', 'dave-southorn', 'jonny-miller', 'rob-long', 'safid-deen', 'jerry-dipaola', 'tony-parks', 'kellis-robinett', 'chuck-carlton', 'pat-dooley', 'andy-greder', 'ryan-aber', 'matt-charboneau', 'parrish-alford', 'chris-murray', 'lauren-shute', 'adam-jude', 'scott-hamilton', 'matt-baker', 'brent-axe', 'andy-bitter', 'rick-wright')"
2017,5,"('grace-raynor', 'mitch-vingle', 'john-clay', 'robert-gagliardi', 'terry-hutchens', 'brian-howell', 'sam-mckewon', 'scott-wolf', 'steve-batterson', 'tom-murphy', 'keith-sargeant', 'eric-hansen', 'matt-mccoy', 'garland-gillen', 'michael-lev', 'aaron-suttles', 'pat-caputo', 'kirk-bohls', 'jeff-miller', 'soren-petro', 'matt-brown', 'sammy-batten', 'bob-asmussen', 'bill-landis', 'ed-daigneault', 'lauren-brownlow', 'dave-foster', 'gary-horowitz', 'john-adams', 'jason-butt', 'bret-bloomquist', 'ross-dellenger', 'jon-wilner', 'david-briggs', 'robert-cessna', 'jason-galloway', 'adam-zucker', 'marc-weiszer', 'dave-reardon', 'rece-davis', 'dave-southorn', 'jonny-miller', 'rob-long', 'safid-deen', 'jerry-dipaola', 'tony-parks', 'kellis-robinett', 'chuck-carlton', 'pat-dooley', 'andy-greder', 'ryan-aber', 'matt-charboneau', 'parrish-alford', 'chris-murray', 'lauren-shute', 'adam-jude', 'scott-hamilton', 'matt-baker', 'brent-axe', 'andy-bitter', 'rick-wright')"
2017,6,"('grace-raynor', 'mitch-vingle', 'john-clay', 'robert-gagliardi', 'terry-hutchens', 'brian-howell', 'sam-mckewon', 'scott-wolf', 'steve-batterson', 'tom-murphy', 'keith-sargeant', 'eric-hansen', 'matt-mccoy', 'garland-gillen', 'michael-lev', 'aaron-suttles', 'pat-caputo', 'kirk-bohls', 'jeff-miller', 'soren-petro', 'matt-brown', 'sammy-batten', 'bob-asmussen', 'bill-landis', 'ed-daigneault', 'lauren-brownlow', 'dave-foster', 'gary-horowitz', 'john-adams', 'jason-butt', 'bret-bloomquist', 'ross-dellenger', 'jon-wilner', 'david-briggs', 'robert-cessna', 'jason-galloway', 'adam-zucker', 'marc-weiszer', 'dave-reardon', 'rece-davis', 'dave-southorn', 'jonny-miller', 'rob-long', 'safid-deen', 'jerry-dipaola', 'tony-parks', 'kellis-robinett', 'chuck-carlton', 'pat-dooley', 'andy-greder', 'ryan-aber', 'matt-charboneau', 'parrish-alford', 'chris-murray', 'lauren-shute', 'adam-jude', 'scott-hamilton', 'matt-baker', 'brent-axe', 'andy-bitter', 'rick-wright')"
2017,7,"('grace-raynor', 'mitch-vingle', 'john-clay', 'robert-gagliardi', 'terry-hutchens', 'brian-howell', 'sam-mckewon', 'scott-wolf', 'steve-batterson', 'tom-murphy', 'keith-sargeant', 'eric-hansen', 'matt-mccoy', 'garland-gillen', 'michael-lev', 'aaron-suttles', 'pat-caputo', 'kirk-bohls', 'jeff-miller', 'soren-petro', 'matt-brown', 'sammy-batten', 'bob-asmussen', 'bill-landis', 'ed-daigneault', 'lauren-brownlow', 'dave-foster', 'gary-horowitz', 'john-adams', 'jason-butt', 'bret-bloomquist', 'ross-dellenger', 'jon-wilner', 'david-briggs', 'robert-cessna', 'jason-galloway', 'adam-zucker', 'marc-weiszer', 'dave-reardon', 'rece-davis', 'dave-southorn', 'jonny-miller', 'rob-long', 'safid-deen', 'jerry-dipaola', 'tony-parks', 'kellis-robinett', 'chuck-carlton', 'pat-dooley', 'andy-greder', 'ryan-aber', 'matt-charboneau', 'parrish-alford', 'chris-murray', 'lauren-shute', 'adam-jude', 'scott-hamilton', 'matt-baker', 'brent-axe', 'andy-bitter', 'rick-wright')"
2017,8,"('grace-raynor', 'mitch-vingle', 'john-clay', 'robert-gagliardi', 'terry-hutchens', 'brian-howell', 'sam-mckewon', 'scott-wolf', 'steve-batterson', 'tom-murphy', 'keith-sargeant', 'eric-hansen', 'matt-mccoy', 'garland-gillen', 'michael-lev', 'aaron-suttles', 'pat-caputo', 'kirk-bohls', 'jeff-miller', 'soren-petro', 'matt-brown', 'sammy-batten', 'bob-asmussen', 'bill-landis', 'ed-daigneault', 'lauren-brownlow', 'dave-foster', 'gary-horowitz', 'john-adams', 'jason-butt', 'bret-bloomquist', 'ross-dellenger', 'jon-wilner', 'david-briggs', 'robert-cessna', 'jason-galloway', 'adam-zucker', 'marc-weiszer', 'dave-reardon', 'rece-davis', 'dave-southorn', 'jonny-miller', 'rob-long', 'safid-deen', 'jerry-dipaola', 'tony-parks', 'kellis-robinett', 'chuck-carlton', 'pat-dooley', 'andy-greder', 'ryan-aber', 'matt-charboneau', 'parrish-alford', 'chris-murray', 'lauren-shute', 'adam-jude', 'scott-hamilton', 'matt-baker', 'brent-axe', 'andy-bitter', 'rick-wright')"
2017,9,"('grace-raynor', 'mitch-vingle', 'john-clay', 'robert-gagliardi', 'terry-hutchens', 'brian-howell', 'sam-mckewon', 'scott-wolf', 'steve-batterson', 'tom-murphy', 'keith-sargeant', 'eric-hansen', 'matt-mccoy', 'garland-gillen', 'michael-lev', 'aaron-suttles', 'pat-caputo', 'kirk-bohls', 'jeff-miller', 'soren-petro', 'matt-brown', 'sammy-batten', 'bob-asmussen', 'bill-landis', 'ed-daigneault', 'lauren-brownlow', 'dave-foster', 'gary-horowitz', 'john-adams', 'jason-butt', 'bret-bloomquist', 'ross-dellenger', 'jon-wilner', 'david-briggs', 'robert-cessna', 'jason-galloway', 'adam-zucker', 'marc-weiszer', 'dave-reardon', 'rece-davis', 'dave-southorn', 'jonny-miller', 'rob-long', 'safid-deen', 'jerry-dipaola', 'tony-parks', 'kellis-robinett', 'chuck-carlton', 'pat-dooley', 'andy-greder', 'ryan-aber', 'matt-charboneau', 'parrish-alford', 'chris-murray', 'lauren-shute', 'adam-jude', 'scott-hamilton', 'matt-baker', 'brent-axe', 'andy-bitter', 'rick-wright')"
2017,10,"('grace-raynor', 'mitch-vingle', 'john-clay', 'robert-gagliardi', 'terry-hutchens', 'brian-howell', 'sam-mckewon', 'scott-wolf', 'steve-batterson', 'tom-murphy', 'keith-sargeant', 'eric-hansen', 'matt-mccoy', 'garland-gillen', 'michael-lev', 'aaron-suttles', 'pat-caputo', 'kirk-bohls', 'jeff-miller', 'soren-petro', 'matt-brown', 'sammy-batten', 'bob-asmussen', 'bill-landis', 'ed-daigneault', 'lauren-brownlow', 'dave-foster', 'gary-horowitz', 'john-adams', 'jason-butt', 'bret-bloomquist', 'ross-dellenger', 'jon-wilner', 'david-briggs', 'robert-cessna', 'jason-galloway', 'adam-zucker', 'marc-weiszer', 'dave-reardon', 'rece-davis', 'dave-southorn', 'jonny-miller', 'rob-long', 'safid-deen', 'jerry-dipaola', 'tony-parks', 'kellis-robinett', 'chuck-carlton', 'pat-dooley', 'andy-greder', 'ryan-aber', 'matt-charboneau', 'parrish-alford', 'chris-murray', 'lauren-shute', 'adam-jude', 'scott-hamilton', 'matt-baker', 'brent-axe', 'andy-bitter', 'rick-wright')"
2017,11,"('grace-raynor', 'mitch-vingle', 'john-clay', 'robert-gagliardi', 'terry-hutchens', 'brian-howell', 'sam-mckewon', 'scott-wolf', 'steve-batterson', 'tom-murphy', 'keith-sargeant', 'eric-hansen', 'matt-mccoy', 'garland-gillen', 'michael-lev', 'aaron-suttles', 'pat-caputo', 'kirk-bohls', 'jeff-miller', 'soren-petro', 'matt-brown', 'sammy-batten', 'bob-asmussen', 'bill-landis', 'ed-daigneault', 'lauren-brownlow', 'dave-foster', 'gary-horowitz', 'john-adams', 'jason-butt', 'bret-bloomquist', 'ross-dellenger', 'jon-wilner', 'david-briggs', 'robert-cessna', 'jason-galloway', 'adam-zucker', 'marc-weiszer', 'dave-reardon', 'rece-davis', 'dave-southorn', 'jonny-miller', 'rob-long', 'safid-deen', 'jerry-dipaola', 'tony-parks', 'kellis-robinett', 'chuck-carlton', 'pat-dooley', 'andy-greder', 'ryan-aber', 'matt-charboneau', 'parrish-alford', 'chris-murray', 'lauren-shute', 'adam-jude', 'scott-hamilton', 'matt-baker', 'brent-axe', 'andy-bitter', 'rick-wright')"
2017,12,"('grace-raynor', 'mitch-vingle', 'john-clay', 'robert-gagliardi', 'terry-hutchens', 'brian-howell', 'sam-mckewon', 'scott-wolf', 'steve-batterson', 'tom-murphy', 'keith-sargeant', 'eric-hansen', 'matt-mccoy', 'garland-gillen', 'michael-lev', 'aaron-suttles', 'pat-caputo', 'kirk-bohls', 'jeff-miller', 'soren-petro', 'matt-brown', 'sammy-batten', 'bob-asmussen', 'bill-landis', 'ed-daigneault', 'lauren-brownlow', 'dave-foster', 'gary-horowitz', 'john-adams', 'jason-butt', 'bret-bloomquist', 'ross-dellenger', 'jon-wilner', 'david-briggs', 'robert-cessna', 'jason-galloway', 'adam-zucker', 'marc-weiszer', 'dave-reardon', 'rece-davis', 'dave-southorn', 'jonny-miller', 'rob-long', 'safid-deen', 'jerry-dipaola', 'tony-parks', 'kellis-robinett', 'chuck-carlton', 'pat-dooley', 'andy-greder', 'ryan-aber', 'matt-charboneau', 'parrish-alford', 'chris-murray', 'lauren-shute', 'adam-jude', 'scott-hamilton', 'matt-baker', 'brent-axe', 'andy-bitter', 'rick-wright')"
2017,13,"('grace-raynor', 'mitch-vingle', 'john-clay', 'robert-gagliardi', 'terry-hutchens', 'brian-howell', 'sam-mckewon', 'scott-wolf', 'steve-batterson', 'tom-murphy', 'keith-sargeant', 'eric-hansen', 'matt-mccoy', 'garland-gillen', 'michael-lev', 'aaron-suttles', 'pat-caputo', 'kirk-bohls', 'jeff-miller', 'soren-petro', 'matt-brown', 'sammy-batten', 'bob-asmussen', 'bill-landis', 'ed-daigneault', 'lauren-brownlow', 'dave-foster', 'gary-horowitz', 'john-adams', 'jason-butt', 'bret-bloomquist', 'ross-dellenger', 'jon-wilner', 'david-briggs', 'robert-cessna', 'jason-galloway', 'adam-zucker', 'marc-weiszer', 'dave-reardon', 'rece-davis', 'dave-southorn', 'jonny-miller', 'rob-long', 'safid-deen', 'jerry-dipaola', 'tony-parks', 'kellis-robinett', 'chuck-carlton', 'pat-dooley', 'andy-greder', 'ryan-aber', 'matt-charboneau', 'parrish-alford', 'chris-murray', 'lauren-shute', 'adam-jude', 'scott-hamilton', 'matt-baker', 'brent-axe', 'andy-bitter', 'rick-wright')"
2017,14,"('grace-raynor', 'mitch-vingle', 'john-clay', 'robert-gagliardi', 'terry-hutchens', 'brian-howell', 'sam-mckewon', 'scott-wolf', 'steve-batterson', 'tom-murphy', 'keith-sargeant', 'eric-hansen', 'matt-mccoy', 'garland-gillen', 'michael-lev', 'aaron-suttles', 'pat-caputo', 'kirk-bohls', 'jeff-miller', 'soren-petro', 'matt-brown', 'sammy-batten', 'bob-asmussen', 'bill-landis', 'ed-daigneault', 'lauren-brownlow', 'dave-foster', 'gary-horowitz', 'john-adams', 'jason-butt', 'bret-bloomquist', 'ross-dellenger', 'jon-wilner', 'david-briggs', 'robert-cessna', 'jason-galloway', 'adam-zucker', 'marc-weiszer', 'dave-reardon', 'rece-davis', 'dave-southorn', 'jonny-miller', 'rob-long', 'safid-deen', 'jerry-dipaola', 'tony-parks', 'kellis-robinett', 'chuck-carlton', 'pat-dooley', 'andy-greder', 'ryan-aber', 'matt-charboneau', 'parrish-alford', 'chris-murray', 'lauren-shute', 'adam-jude', 'scott-hamilton', 'matt-baker', 'brent-axe', 'andy-bitter', 'rick-wright')"
2017,15,"('grace-raynor', 'mitch-vingle', 'john-clay', 'robert-gagliardi', 'terry-hutchens', 'brian-howell', 'sam-mckewon', 'scott-wolf', 'steve-batterson', 'tom-murphy', 'keith-sargeant', 'eric-hansen', 'matt-mccoy', 'garland-gillen', 'michael-lev', 'aaron-suttles', 'pat-caputo', 'kirk-bohls', 'jeff-miller', 'soren-petro', 'matt-brown', 'sammy-batten', 'bob-asmussen', 'bill-landis', 'ed-daigneault', 'lauren-brownlow', 'dave-foster', 'gary-horowitz', 'john-adams', 'jason-butt', 'bret-bloomquist', 'ross-dellenger', 'jon-wilner', 'david-briggs', 'robert-cessna', 'jason-galloway', 'adam-zucker', 'marc-weiszer', 'dave-reardon', 'rece-davis', 'dave-southorn', 'jonny-miller', 'rob-long', 'safid-deen', 'jerry-dipaola', 'tony-parks', 'kellis-robinett', 'chuck-carlton', 'pat-dooley', 'andy-greder', 'ryan-aber', 'matt-charboneau', 'parrish-alford', 'chris-murray', 'lauren-shute', 'adam-jude', 'scott-hamilton', 'matt-baker', 'brent-axe', 'andy-bitter', 'rick-wright')"
2017,16,"('grace-raynor', 'mitch-vingle', 'john-clay', 'robert-gagliardi', 'terry-hutchens', 'brian-howell', 'sam-mckewon', 'scott-wolf', 'steve-batterson', 'tom-murphy', 'keith-sargeant', 'eric-hansen', 'matt-mccoy', 'garland-gillen', 'michael-lev', 'aaron-suttles', 'pat-caputo', 'kirk-bohls', 'jeff-miller', 'soren-petro', 'matt-brown', 'sammy-batten', 'bob-asmussen', 'bill-landis', 'ed-daigneault', 'lauren-brownlow', 'dave-foster', 'gary-horowitz', 'john-adams', 'jason-butt', 'bret-bloomquist', 'ross-dellenger', 'jon-wilner', 'david-briggs', 'robert-cessna', 'jason-galloway', 'adam-zucker', 'marc-weiszer', 'dave-reardon', 'rece-davis', 'dave-southorn', 'jonny-miller', 'rob-long', 'safid-deen', 'jerry-dipaola', 'tony-parks', 'kellis-robinett', 'chuck-carlton', 'pat-dooley', 'andy-greder', 'ryan-aber', 'matt-charboneau', 'parrish-alford', 'chris-murray', 'lauren-shute', 'adam-jude', 'scott-hamilton', 'matt-baker', 'brent-axe', 'andy-bitter', 'rick-wright')"
2018,1,"('dylan-sinn', 'jim-alexander', 'grace-raynor', 'mitch-vingle', 'john-clay', 'robert-gagliardi', 'scott-rabalais', 'brian-howell', 'sam-mckewon', 'steve-batterson', 'conor-oneill', 'tom-murphy', 'keith-sargeant', 'eric-hansen', 'matt-mccoy', 'garland-gillen', 'michael-lev', 'neill-ostrout', 'brandon-marcello', 'kirk-bohls', 'soren-petro', 'matt-brown', 'bob-asmussen', 'bill-landis', 'ferd-lewis', 'lauren-brownlow', 'steve-virgen', 'gary-horowitz', 'blake-toppmeyer', 'aaron-mcmann', 'jon-wilner', 'david-briggs', 'don-williams', 'jason-galloway', 'john-bednarowski', 'marc-weiszer', 'rece-davis', 'robert-cessna', 'steve-layman', 'dave-southorn', 'brett-mcmurphy', 'jonny-miller', 'safid-deen', 'ben-jones', 'jerry-dipaola', 'joey-kaufman', 'tony-parks', 'kellis-robinett', 'chuck-carlton', 'pat-dooley', 'andy-greder', 'ryan-aber', 'chris-murray', 'chris-solari', 'mike-barber', 'rachel-richlinski', 'adam-jude', 'scott-hamilton', 'matt-baker', 'brent-axe', 'rob-long')"
2018,2,"('dylan-sinn', 'jim-alexander', 'grace-raynor', 'john-clay', 'robert-gagliardi', 'scott-rabalais', 'brian-howell', 'sam-mckewon', 'steve-batterson', 'conor-oneill', 'tom-murphy', 'keith-sargeant', 'eric-hansen', 'matt-mccoy', 'garland-gillen', 'michael-lev', 'neill-ostrout', 'brandon-marcello', 'kirk-bohls', 'soren-petro', 'matt-brown', 'bob-asmussen', 'bill-landis', 'ferd-lewis', 'lauren-brownlow', 'steve-virgen', 'gary-horowitz', 'blake-toppmeyer', 'aaron-mcmann', 'jon-wilner', 'david-briggs', 'don-williams', 'jason-galloway', 'john-bednarowski', 'marc-weiszer', 'rece-davis', 'robert-cessna', 'steve-layman', 'dave-southorn', 'brett-mcmurphy', 'jonny-miller', 'ben-jones', 'jerry-dipaola', 'joey-kaufman', 'sean-manning', 'tony-parks', 'kellis-robinett', 'chuck-carlton', 'pat-dooley', 'andy-greder', 'ryan-aber', 'chris-murray', 'chris-solari', 'mike-barber', 'rachel-richlinski', 'adam-jude', 'scott-hamilton', 'matt-baker', 'brent-axe', 'rob-long')"
2018,3,"('dylan-sinn', 'jim-alexander', 'grace-raynor', 'john-clay', 'robert-gagliardi', 'scott-rabalais', 'brian-howell', 'sam-mckewon', 'steve-batterson', 'conor-oneill', 'tom-murphy', 'keith-sargeant', 'eric-hansen', 'matt-mccoy', 'garland-gillen', 'michael-lev', 'garry-smits', 'brandon-marcello', 'neill-ostrout', 'kirk-bohls', 'soren-petro', 'matt-brown', 'bob-asmussen', 'bill-landis', 'ferd-lewis', 'lauren-brownlow', 'steve-virgen', 'gary-horowitz', 'blake-toppmeyer', 'aaron-mcmann', 'jon-wilner', 'david-briggs', 'don-williams', 'jason-galloway', 'john-bednarowski', 'marc-weiszer', 'rece-davis', 'robert-cessna', 'steve-layman', 'dave-southorn', 'brett-mcmurphy', 'jonny-miller', 'ben-jones', 'jerry-dipaola', 'joey-kaufman', 'sean-manning', 'tony-parks', 'kellis-robinett', 'chuck-carlton', 'pat-dooley', 'andy-greder', 'ryan-aber', 'chris-murray', 'chris-solari', 'mike-barber', 'rachel-richlinski', 'adam-jude', 'scott-hamilton', 'matt-baker', 'brent-axe', 'rob-long')"
2018,4,"('dylan-sinn', 'jim-alexander', 'grace-raynor', 'john-clay', 'robert-gagliardi', 'scott-rabalais', 'brian-howell', 'sam-mckewon', 'steve-batterson', 'conor-oneill', 'tom-murphy', 'keith-sargeant', 'eric-hansen', 'matt-mccoy', 'garland-gillen', 'michael-lev', 'garry-smits', 'brandon-marcello', 'neill-ostrout', 'kirk-bohls', 'soren-petro', 'matt-brown', 'bob-asmussen', 'bill-landis', 'ferd-lewis', 'lauren-brownlow', 'steve-virgen', 'gary-horowitz', 'blake-toppmeyer', 'aaron-mcmann', 'jon-wilner', 'david-briggs', 'don-williams', 'jason-galloway', 'john-bednarowski', 'marc-weiszer', 'rece-davis', 'robert-cessna', 'steve-layman', 'dave-southorn', 'brett-mcmurphy', 'jonny-miller', 'ben-jones', 'jerry-dipaola', 'joey-kaufman', 'sean-manning', 'tony-parks', 'kellis-robinett', 'chuck-carlton', 'pat-dooley', 'andy-greder', 'ryan-aber', 'chris-murray', 'chris-solari', 'mike-barber', 'rachel-richlinski', 'adam-jude', 'scott-hamilton', 'matt-baker', 'brent-axe', 'rob-long')"
2018,5,"('dylan-sinn', 'jim-alexander', 'grace-raynor', 'john-clay', 'robert-gagliardi', 'scott-rabalais', 'brian-howell', 'sam-mckewon', 'steve-batterson', 'conor-oneill', 'tom-murphy', 'keith-sargeant', 'eric-hansen', 'matt-mccoy', 'garland-gillen', 'michael-lev', 'garry-smits', 'brandon-marcello', 'neill-ostrout', 'kirk-bohls', 'soren-petro', 'matt-brown', 'bob-asmussen', 'bill-landis', 'ferd-lewis', 'lauren-brownlow', 'steve-virgen', 'gary-horowitz', 'blake-toppmeyer', 'aaron-mcmann', 'jon-wilner', 'david-briggs', 'don-williams', 'jason-galloway', 'john-bednarowski', 'marc-weiszer', 'rece-davis', 'robert-cessna', 'steve-layman', 'dave-southorn', 'brett-mcmurphy', 'jonny-miller', 'ben-jones', 'jerry-dipaola', 'joey-kaufman', 'sean-manning', 'tony-parks', 'kellis-robinett', 'chuck-carlton', 'pat-dooley', 'andy-greder', 'ryan-aber', 'chris-murray', 'chris-solari', 'mike-barber', 'rachel-richlinski', 'adam-jude', 'scott-hamilton', 'matt-baker', 'brent-axe', 'rob-long')"
2018,6,"('dylan-sinn', 'jim-alexander', 'grace-raynor', 'john-clay', 'robert-gagliardi', 'scott-rabalais', 'brian-howell', 'sam-mckewon', 'steve-batterson', 'conor-oneill', 'tom-murphy', 'keith-sargeant', 'eric-hansen', 'matt-mccoy', 'garland-gillen', 'michael-lev', 'garry-smits', 'brandon-marcello', 'neill-ostrout', 'kirk-bohls', 'soren-petro', 'matt-brown', 'bob-asmussen', 'bill-landis', 'ferd-lewis', 'lauren-brownlow', 'steve-virgen', 'gary-horowitz', 'blake-toppmeyer', 'aaron-mcmann', 'jon-wilner', 'david-briggs', 'don-williams', 'jason-galloway', 'john-bednarowski', 'marc-weiszer', 'rece-davis', 'robert-cessna', 'steve-layman', 'dave-southorn', 'brett-mcmurphy', 'jonny-miller', 'ben-jones', 'jerry-dipaola', 'joey-kaufman', 'sean-manning', 'tony-parks', 'kellis-robinett', 'chuck-carlton', 'pat-dooley', 'ryan-aber', 'chris-murray', 'chris-solari', 'mike-barber', 'rachel-richlinski', 'adam-jude', 'scott-hamilton', 'matt-baker', 'brent-axe', 'rob-long')"
