voter,conference,bias1-a,bias1-b,bias1-c,bias2-a,bias2-b,bias2-c,bias3-a,bias3-b,bias3-c,bias0-ap,bias0-mean,n
alex-schiffer,mac,0.9899738448125545,0.9873583260680034,0.5902353966870096,0.7044463818657367,0.6242371403661726,0.8785963382737576,0.7585004359197908,0.6564952048823016,0.8868788142981692,0.9642545771578029,0.7964254577157803,0.1305579773321709
alex-schiffer,big-ten,0.8766346992153444,0.8705318221447254,0.5902353966870096,0.7201394943330427,0.6399302528334786,0.8785963382737576,0.7685265911072363,0.6652136006974717,0.8868788142981692,0.7292938099389712,0.6342632955536182,0.5455536181342633
alex-schiffer,pac-12,0.9359197907585004,0.9272013949433304,0.5902353966870096,0.8683522231909329,0.7837837837837838,0.8785963382737576,0.8796861377506539,0.7925021795989537,0.8868788142981692,0.7986050566695728,0.7733217088055798,0.5335658238884046
alex-schiffer,mwc,0.5126416739319966,0.46556233653007845,0.5902353966870096,0.6277244986922407,0.5523103748910201,0.8785963382737576,0.6455972101133391,0.5636442894507411,0.8868788142981692,0.5425021795989537,0.5409764603312991,0.1305579773321709
alex-schiffer,american,0.22711421098517873,0.20270270270270271,0.5902353966870096,0.7127288578901482,0.6294681778552746,0.8785963382737576,0.7122929380993898,0.6272885789014822,0.8868788142981692,0.2122929380993897,0.6926765475152572,0.2951176983435048
alex-schiffer,sun-belt,0.06408020924149957,0.06408020924149957,0.5902353966870096,0.7632955536181343,0.6752397558849171,0.8785963382737576,0.7327811682650393,0.6403661726242371,0.8868788142981692,0.09568439407149085,0.8034001743679163,0.1305579773321709
audrey-dahlgren,acc,0.0972101133391456,0.10636442894507411,0.3988666085440279,0.09067131647776809,0.046207497820401046,0.2807323452484743,0.09023539668700958,0.05013077593722755,0.2816041848299913,0.5714908456843941,0.4267654751525719,0.75
audrey-dahlgren,sec,0.8326068003487358,0.8535309503051438,0.7476024411508283,0.06190061028770706,0.0954664341761116,0.11900610287707061,0.06277244986922406,0.0937227550130776,0.12903225806451613,0.6499564080209241,0.16826503923278116,0.8247602441150829
audrey-dahlgren,mac,0.2972972972972973,0.13077593722755013,0.22667829119442023,0.05884917175239756,0.13993025283347865,0.05274629468177855,0.05056669572798605,0.11551874455100261,0.04751525719267655,0.47384481255448996,0.3204010462074978,0.3563644289450741
audrey-dahlgren,big-12,0.48430688753269396,0.34786399302528337,0.46033129904097647,0.5876198779424586,0.45684394071490847,0.6464690496948562,0.5854402789886661,0.45989537925021795,0.6464690496948562,0.481691368788143,0.5222319093286836,0.8347863993025283
audrey-dahlgren,big-ten,0.6957279860505667,0.7523975588491717,0.5,0.502615518744551,0.5326939843068875,0.6098517872711421,0.53487358326068,0.562772449869224,0.6181342632955537,0.6617262423714037,0.4768962510897995,0.7872711421098518
audrey-dahlgren,pac-12,0.46033129904097647,0.43461203138622495,0.5108979947689625,0.5841325196163906,0.5636442894507411,0.7053182214472538,0.5893635571054926,0.5640802092414996,0.7218831734960767,0.6098517872711421,0.6652136006974717,0.7724498692240628
audrey-dahlgren,american,0.4925893635571055,0.54359197907585,0.3984306887532694,0.7249346120313862,0.7558849171752398,0.6604184829991282,0.7201394943330427,0.7484742807323452,0.6582388840453357,0.4071490845684394,0.5863121185701831,0.6863557105492589
audrey-dahlgren,mwc,0.2833478639930253,0.14995640802092414,0.43679163034001744,0.7615518744551003,0.6181342632955537,0.7449869224062773,0.7244986922406277,0.6006974716652136,0.7136006974716652,0.3679163034001744,0.5662598081952921,0.3217088055797733
audrey-dahlgren,sun-belt,0.7301656495204882,0.7589363557105493,0.7166521360069747,0.7619877942458587,0.9516129032258065,0.6207497820401047,0.7907585004359198,0.9616390584132519,0.6346992153443767,0.8169136878814298,0.6438535309503052,0.33129904097646035
blair-kerkhoff,mac,0.12074978204010461,0.5588491717523976,0.12380122057541412,0.02702702702702703,0.24149956408020923,0.020924149956408022,0.024411508282476024,0.2118570183086312,0.018744551002615517,0.6647776809067132,0.17785527462946818,0.5536181342632955
blair-kerkhoff,sec,0.6303400174367916,0.45640802092414995,0.6952920662598082,0.10985178727114212,0.18352223190932868,0.11203138622493461,0.11028770706190061,0.1822144725370532,0.10941586748038361,0.43417611159546643,0.2009590235396687,0.9518308631211857
blair-kerkhoff,acc,0.4969485614646905,0.474716652136007,0.4062772449869224,0.3836094158674804,0.3687881429816914,0.37183958151700086,0.3796861377506539,0.36399302528334787,0.3666085440278989,0.42632955536181344,0.44158674803836095,0.9056233653007847
blair-kerkhoff,big-12,0.43199651264167394,0.519180470793374,0.3051438535309503,0.5440278988666085,0.5649520488230165,0.44943330427201394,0.539232781168265,0.5784655623365301,0.43766346992153443,0.27201394943330426,0.3849171752397559,0.932868352223191
blair-kerkhoff,big-ten,0.541848299912816,0.6678291194420227,0.33609415867480386,0.3849171752397559,0.495640802092415,0.2972972972972973,0.3897122929380994,0.509590235396687,0.3064516129032258,0.5566695727986051,0.4224062772449869,0.9034437663469922
blair-kerkhoff,pac-12,0.5893635571054926,0.560156931124673,0.496512641673932,0.5292066259808196,0.5832606800348736,0.42414995640802095,0.537489102005231,0.6028770706190061,0.4267654751525719,0.6325196163905842,0.35876198779424584,0.8879686137750654
blair-kerkhoff,american,0.6900610287707062,0.5427201394943331,0.7380122057541413,0.7018308631211857,0.7210113339145597,0.5911072362685266,0.7074978204010463,0.7541412380122058,0.5727986050566696,0.7480383609415867,0.7096774193548387,0.7992589363557105
blair-kerkhoff,sun-belt,0.5815170008718396,0.5496948561464691,0.49128160418482997,0.8496076721883173,0.8374019180470793,0.7606800348735833,0.8622493461203139,0.8295553618134264,0.7707061900610288,0.7523975588491717,0.8204010462074979,0.6503923278116827
blair-kerkhoff,mwc,0.3853530950305144,0.41804707933740193,0.2092414995640802,0.8182214472537053,0.7859633827375763,0.7179598953792502,0.7959895379250218,0.7794245858761988,0.6800348735832606,0.34132519616390583,0.7959895379250218,0.5507846556233653
brian-howell,sun-belt,0.23016564952048824,0.17262423714036618,0.2109851787271142,0.7162162162162162,0.7105492589363557,0.6312118570183086,0.7127288578901482,0.6909328683522232,0.6351351351351351,0.13164777680906714,0.5479511769834351,0.6251089799476897
brooks-kubena,acc,0.7502179598953792,0.5213600697471665,0.8857890148212729,0.17698343504795117,0.04751525719267655,0.3025283347863993,0.1822144725370532,0.05754141238012206,0.2877070619006103,0.597646033129904,0.3491717523975589,0.6789450741063644
brooks-kubena,mac,0.017000871839581516,0.016129032258064516,0.03225806451612903,0.007846556233653008,0.010897994768962511,0.003051438535309503,0.005666957279860506,0.01002615518744551,0.0026155187445510027,0.14341761115954665,0.02048823016564952,0.2504359197907585
brooks-kubena,sec,0.911944202266783,0.9298169136878814,0.9428945074106364,0.08587619877942458,0.11377506538796861,0.05841325196163906,0.08718395815170009,0.12031386224934612,0.06451612903225806,0.9551002615518744,0.2118570183086312,0.7323452484742807
brooks-kubena,big-12,0.12380122057541412,0.11813426329555361,0.31865736704446385,0.4071490845684394,0.3945074106364429,0.42284219703574544,0.3918918918918919,0.38448125544899736,0.4062772449869224,0.06713164777680906,0.0993897122929381,0.7707061900610288
brooks-kubena,pac-12,0.1874455100261552,0.22013949433304272,0.23496076721883175,0.513077593722755,0.5248474280732345,0.490409764603313,0.493897122929381,0.4943330427201395,0.4917175239755885,0.22144725370531823,0.3949433304272014,0.689843068875327
brooks-kubena,big-ten,0.8029642545771578,0.8121185701830863,0.6682650392327811,0.6717523975588492,0.6599825632083697,0.5592850915431561,0.6939843068875327,0.6748038360941587,0.5680034873583261,0.7789886660854403,0.4293809938971229,0.7181778552746295
brooks-kubena,american,0.41238012205754143,0.23801220575414123,0.6809067131647777,0.6233653007846556,0.5662598081952921,0.6822144725370531,0.6142109851787271,0.5579773321708805,0.6857018308631212,0.3289014821272886,0.5396687009590235,0.6643417611159547
brooks-kubena,mwc,0.3526591107236269,0.25893635571054924,0.7122929380993898,0.8086312118570184,0.7393199651264167,0.7602441150828247,0.7972972972972973,0.7406277244986922,0.7362685265911072,0.7345248474280732,0.7807323452484742,0.30579773321708803
brooks-kubena,sun-belt,0.08369659982563209,0.14734088927637315,0.07890148212728858,0.44158674803836095,0.6782911944202267,0.2933740191804708,0.4237140366172624,0.6673931996512642,0.2942458587619878,0.03225806451612903,0.08849171752397558,0.3432868352223191
brooks-kubena,cusa,0.05013077593722755,0.04054054054054054,0.05143853530950305,0.45292066259808195,0.6011333914559721,0.22144725370531823,0.45640802092414995,0.5605928509154315,0.24934612031386225,0.010680034873583261,0.041848299912816043,0.1475588491717524
bryce-miller,acc,0.9071490845684395,0.9263295553618134,0.7715780296425457,0.33783783783783783,0.25414123801220573,0.46120313862249346,0.3491717523975589,0.25806451612903225,0.45727986050566694,0.8295553618134264,0.6159546643417612,0.8175675675675675
bryce-miller,sec,0.6887532693984307,0.8286835222319093,0.8195292066259808,0.06015693112467306,0.1011333914559721,0.1011333914559721,0.05710549258936356,0.0963382737576286,0.1028770706190061,0.8714036617262424,0.34263295553618134,0.8799040976460332
bryce-miller,mac,0.022667829119442023,0.011769834350479512,0.03182214472537053,0.011769834350479512,0.01918047079337402,0.015257192676547515,0.012641673931996512,0.017872711421098517,0.014385353095030515,0.10636442894507411,0.05318221447253706,0.4293809938971229
bryce-miller,big-12,0.2933740191804708,0.4075850043591979,0.2576285963382738,0.46512641673932,0.45161290322580644,0.45161290322580644,0.4742807323452485,0.46556233653007845,0.44420226678291197,0.20270270270270271,0.2746294681778553,0.8799040976460332
bryce-miller,big-ten,0.23190932868352224,0.14167393199651265,0.2009590235396687,0.4014821272885789,0.3831734960767219,0.3814298169136879,0.4163034001743679,0.3840453356582389,0.3827375762859634,0.15911072362685266,0.13208369659982563,0.8456843940714909
bryce-miller,pac-12,0.7218831734960767,0.551438535309503,0.7763731473408892,0.6795989537925021,0.597646033129904,0.7349607672188317,0.7057541412380122,0.6124673060156931,0.7550130775937227,0.7040104620749782,0.7105492589363557,0.8175675675675675
bryce-miller,mwc,0.532258064516129,0.6948561464690497,0.32868352223190933,0.8805579773321709,0.8461203138622494,0.7493461203138623,0.8709677419354839,0.8552746294681779,0.7271142109851787,0.3491717523975589,0.7523975588491717,0.41041848299912814
bryce-miller,american,0.6120313862249346,0.38927637314734087,0.7205754141238012,0.6700087183958152,0.6381865736704446,0.6238012205754141,0.6795989537925021,0.6530078465562337,0.6150828247602441,0.562772449869224,0.6098517872711421,0.7395379250217959
bryce-miller,sun-belt,0.9001743679163035,0.9110723626852659,0.8927637314734089,0.8849171752397559,0.9786399302528335,0.7898866608544028,0.9115082824760244,0.9803836094158674,0.8138622493461203,0.960767218831735,0.8478639930252834,0.42153443766346993
chadd-cripe,sun-belt,0.32868352223190933,0.15605928509154315,0.4638186573670445,0.8635571054925893,0.7807323452484742,0.7585004359197908,0.8844812554489974,0.7824760244115083,0.7702702702702703,0.0985178727114211,0.6255448997384482,0.17959895379250218
chris-murray,sun-belt,0.2563208369659983,0.16739319965126417,0.26242371403661724,0.7005231037489102,0.6996512641673932,0.6251089799476897,0.6970357454228422,0.6800348735832606,0.6307759372275501,0.1983435047951177,0.562772449869224,0.6216216216216216
davis-potter,acc,0.7388840453356582,0.8374019180470793,0.540104620749782,0.16870095902353968,0.08282476024411509,0.2118570183086312,0.17218831734960768,0.08849171752397558,0.2101133391455972,0.7772449869224063,0.3060156931124673,0.6756756756756757
davis-potter,sec,0.8923278116826504,0.8796861377506539,0.8108108108108109,0.08544027898866609,0.11769834350479512,0.037053182214472534,0.09067131647776809,0.12598081952920662,0.037489102005231034,0.8945074106364429,0.08979947689625109,0.7284219703574543
davis-potter,mac,0.5562336530078466,0.12685265911072363,0.8230165649520488,0.14559721011333915,0.23975588491717523,0.04054054054054054,0.14210985178727115,0.23626852659110723,0.03836094158674804,0.6089799476896252,0.2066259808195292,0.2951176983435048
davis-potter,big-12,0.37663469921534437,0.11159546643417612,0.8892763731473409,0.48081952920662596,0.3177855274629468,0.6700087183958152,0.48430688753269396,0.3190932868352223,0.6752397558849171,0.6155187445510026,0.42850915431560593,0.75871839581517
davis-potter,big-ten,0.6111595466434177,0.5479511769834351,0.6517000871839581,0.6002615518744551,0.6477768090671316,0.5108979947689625,0.6129032258064516,0.6525719267654752,0.527898866608544,0.576721883173496,0.25239755884917175,0.710767218831735
davis-potter,pac-12,0.46817785527462946,0.485178727114211,0.36486486486486486,0.6678291194420227,0.6578029642545772,0.5985178727114211,0.6682650392327811,0.6560592850915432,0.6015693112467306,0.46970357454228423,0.5553618134263295,0.6756756756756757
