year,week,voters
2019,4,"('nick-suss', 'bob-holt', 'lauren-brownlow', 'steve-hewitt', 'jon-rothstein', 'ken-weinman', 'bj-rains', 'mark-berman', 'jeff-rabjohns', 'john-feinstein', 'rob-dauster', 'rick-bozich', 'wayne-epps', 'donna-ditota', 'brian-mcinnis', 'joey-knight', 'dick-vitale', 'jesse-newell', 'scott-richey', 'chris-murray', 'brian-holland', 'joe-juliano', 'adam-grosbard', 'kevin-brockway', 'paul-klee', 'tom-bragg', 'dave-preston', 'luke-decock', 'geoff-grammer', 'joe-buettner', 'marcus-fuller', 'seth-davis', 'cecil-hurt', 'craig-meyer', 'terry-toohey', 'carlos-silva', 'dave-matter', 'bob-sutton', 'david-cloninger', 'jessica-benson', 'sam-blum', 'john-werner', 'doug-doughty', 'christina-chambers', 'ben-steele', 'edgar-thompson', 'kevin-mcnamara', 'james-crepea', 'chris-basnett', 'jack-ebling', 'jerry-carino', 'stephen-means', 'dave-borges', 'jordan-hansen', 'matt-mccoy', 'troy-provostheron', 'lauren-kirschman', 'shannon-ryan', 'zach-klein', 'bruce-pascoe', 'chad-leistikow', 'scott-wolf', 'sheldon-mickles', 'jeff-call', 'jon-wilner')"
2019,5,"('nick-suss', 'bob-holt', 'lauren-brownlow', 'steve-hewitt', 'jon-rothstein', 'ken-weinman', 'bj-rains', 'mark-berman', 'jeff-rabjohns', 'john-feinstein', 'rob-dauster', 'rick-bozich', 'wayne-epps', 'donna-ditota', 'brian-mcinnis', 'joey-knight', 'dick-vitale', 'jesse-newell', 'scott-richey', 'chris-murray', 'brian-holland', 'joe-juliano', 'adam-grosbard', 'kevin-brockway', 'paul-klee', 'tom-bragg', 'dave-preston', 'luke-decock', 'geoff-grammer', 'joe-buettner', 'marcus-fuller', 'seth-davis', 'cecil-hurt', 'craig-meyer', 'terry-toohey', 'carlos-silva', 'dave-matter', 'bob-sutton', 'david-cloninger', 'jessica-benson', 'sam-blum', 'john-werner', 'doug-doughty', 'christina-chambers', 'ben-steele', 'edgar-thompson', 'kevin-mcnamara', 'james-crepea', 'chris-basnett', 'jack-ebling', 'jerry-carino', 'stephen-means', 'dave-borges', 'jordan-hansen', 'matt-mccoy', 'troy-provostheron', 'lauren-kirschman', 'shannon-ryan', 'zach-klein', 'bruce-pascoe', 'chad-leistikow', 'scott-wolf', 'sheldon-mickles', 'jeff-call', 'jon-wilner')"
2019,6,"('nick-suss', 'bob-holt', 'lauren-brownlow', 'steve-hewitt', 'jon-rothstein', 'ken-weinman', 'bj-rains', 'mark-berman', 'jeff-rabjohns', 'john-feinstein', 'rob-dauster', 'rick-bozich', 'wayne-epps', 'donna-ditota', 'brian-mcinnis', 'joey-knight', 'dick-vitale', 'jesse-newell', 'scott-richey', 'chris-murray', 'brian-holland', 'joe-juliano', 'adam-grosbard', 'kevin-brockway', 'paul-klee', 'tom-bragg', 'dave-preston', 'luke-decock', 'geoff-grammer', 'joe-buettner', 'marcus-fuller', 'seth-davis', 'cecil-hurt', 'craig-meyer', 'terry-toohey', 'carlos-silva', 'dave-matter', 'bob-sutton', 'david-cloninger', 'jessica-benson', 'sam-blum', 'john-werner', 'doug-doughty', 'christina-chambers', 'ben-steele', 'edgar-thompson', 'kevin-mcnamara', 'james-crepea', 'chris-basnett', 'jack-ebling', 'jerry-carino', 'stephen-means', 'dave-borges', 'jordan-hansen', 'matt-mccoy', 'troy-provostheron', 'lauren-kirschman', 'shannon-ryan', 'zach-klein', 'bruce-pascoe', 'chad-leistikow', 'scott-wolf', 'sheldon-mickles', 'jeff-call', 'jon-wilner')"
2019,7,"('nick-suss', 'bob-holt', 'lauren-brownlow', 'steve-hewitt', 'jon-rothstein', 'ken-weinman', 'bj-rains', 'mark-berman', 'jeff-rabjohns', 'john-feinstein', 'rob-dauster', 'rick-bozich', 'wayne-epps', 'donna-ditota', 'brian-mcinnis', 'joey-knight', 'dick-vitale', 'jesse-newell', 'scott-richey', 'chris-murray', 'brian-holland', 'joe-juliano', 'adam-grosbard', 'kevin-brockway', 'paul-klee', 'tom-bragg', 'dave-preston', 'luke-decock', 'geoff-grammer', 'joe-buettner', 'marcus-fuller', 'seth-davis', 'cecil-hurt', 'craig-meyer', 'terry-toohey', 'carlos-silva', 'dave-matter', 'bob-sutton', 'david-cloninger', 'jessica-benson', 'sam-blum', 'john-werner', 'doug-doughty', 'christina-chambers', 'ben-steele', 'edgar-thompson', 'kevin-mcnamara', 'james-crepea', 'chris-basnett', 'jack-ebling', 'jerry-carino', 'stephen-means', 'dave-borges', 'jordan-hansen', 'matt-mccoy', 'troy-provostheron', 'lauren-kirschman', 'shannon-ryan', 'zach-klein', 'bruce-pascoe', 'chad-leistikow', 'scott-wolf', 'sheldon-mickles', 'jeff-call', 'jon-wilner')"
2019,8,"('nick-suss', 'bob-holt', 'lauren-brownlow', 'steve-hewitt', 'jon-rothstein', 'ken-weinman', 'bj-rains', 'mark-berman', 'jeff-rabjohns', 'john-feinstein', 'rob-dauster', 'rick-bozich', 'wayne-epps', 'donna-ditota', 'brian-mcinnis', 'joey-knight', 'dick-vitale', 'jesse-newell', 'scott-richey', 'chris-murray', 'brian-holland', 'joe-juliano', 'adam-grosbard', 'kevin-brockway', 'paul-klee', 'tom-bragg', 'dave-preston', 'luke-decock', 'geoff-grammer', 'joe-buettner', 'marcus-fuller', 'seth-davis', 'cecil-hurt', 'craig-meyer', 'terry-toohey', 'carlos-silva', 'dave-matter', 'bob-sutton', 'david-cloninger', 'jessica-benson', 'sam-blum', 'john-werner', 'doug-doughty', 'christina-chambers', 'ben-steele', 'edgar-thompson', 'kevin-mcnamara', 'james-crepea', 'chris-basnett', 'jack-ebling', 'jerry-carino', 'stephen-means', 'dave-borges', 'jordan-hansen', 'matt-mccoy', 'troy-provostheron', 'lauren-kirschman', 'shannon-ryan', 'zach-klein', 'bruce-pascoe', 'chad-leistikow', 'scott-wolf', 'sheldon-mickles', 'jeff-call', 'jon-wilner')"
2019,9,"('nick-suss', 'bob-holt', 'lauren-brownlow', 'steve-hewitt', 'jon-rothstein', 'ken-weinman', 'bj-rains', 'mark-berman', 'jeff-rabjohns', 'john-feinstein', 'rob-dauster', 'rick-bozich', 'wayne-epps', 'donna-ditota', 'brian-mcinnis', 'joey-knight', 'dick-vitale', 'jesse-newell', 'scott-richey', 'chris-murray', 'brian-holland', 'joe-juliano', 'adam-grosbard', 'kevin-brockway', 'paul-klee', 'tom-bragg', 'dave-preston', 'luke-decock', 'geoff-grammer', 'joe-buettner', 'marcus-fuller', 'seth-davis', 'cecil-hurt', 'craig-meyer', 'terry-toohey', 'carlos-silva', 'dave-matter', 'bob-sutton', 'david-cloninger', 'jessica-benson', 'sam-blum', 'john-werner', 'doug-doughty', 'christina-chambers', 'ben-steele', 'edgar-thompson', 'kevin-mcnamara', 'james-crepea', 'chris-basnett', 'jack-ebling', 'jerry-carino', 'stephen-means', 'dave-borges', 'jordan-hansen', 'matt-mccoy', 'troy-provostheron', 'lauren-kirschman', 'shannon-ryan', 'zach-klein', 'bruce-pascoe', 'chad-leistikow', 'scott-wolf', 'sheldon-mickles', 'jeff-call', 'jon-wilner')"
2019,10,"('nick-suss', 'bob-holt', 'lauren-brownlow', 'steve-hewitt', 'jon-rothstein', 'ken-weinman', 'bj-rains', 'mark-berman', 'jeff-rabjohns', 'john-feinstein', 'rob-dauster', 'rick-bozich', 'wayne-epps', 'donna-ditota', 'brian-mcinnis', 'joey-knight', 'dick-vitale', 'jesse-newell', 'scott-richey', 'chris-murray', 'brian-holland', 'joe-juliano', 'adam-grosbard', 'kevin-brockway', 'paul-klee', 'tom-bragg', 'dave-preston', 'luke-decock', 'geoff-grammer', 'joe-buettner', 'marcus-fuller', 'seth-davis', 'cecil-hurt', 'craig-meyer', 'terry-toohey', 'carlos-silva', 'dave-matter', 'bob-sutton', 'david-cloninger', 'jessica-benson', 'sam-blum', 'john-werner', 'doug-doughty', 'christina-chambers', 'ben-steele', 'edgar-thompson', 'kevin-mcnamara', 'james-crepea', 'chris-basnett', 'jack-ebling', 'jerry-carino', 'stephen-means', 'dave-borges', 'jordan-hansen', 'matt-mccoy', 'troy-provostheron', 'lauren-kirschman', 'shannon-ryan', 'zach-klein', 'bruce-pascoe', 'chad-leistikow', 'scott-wolf', 'sheldon-mickles', 'jeff-call', 'jon-wilner')"
2019,11,"('nick-suss', 'bob-holt', 'lauren-brownlow', 'steve-hewitt', 'jon-rothstein', 'ken-weinman', 'bj-rains', 'mark-berman', 'jeff-rabjohns', 'john-feinstein', 'rob-dauster', 'rick-bozich', 'wayne-epps', 'donna-ditota', 'brian-mcinnis', 'joey-knight', 'dick-vitale', 'jesse-newell', 'scott-richey', 'chris-murray', 'brian-holland', 'joe-juliano', 'adam-grosbard', 'kevin-brockway', 'paul-klee', 'tom-bragg', 'dave-preston', 'luke-decock', 'geoff-grammer', 'joe-buettner', 'marcus-fuller', 'seth-davis', 'cecil-hurt', 'craig-meyer', 'terry-toohey', 'carlos-silva', 'dave-matter', 'bob-sutton', 'david-cloninger', 'jessica-benson', 'sam-blum', 'john-werner', 'doug-doughty', 'christina-chambers', 'ben-steele', 'edgar-thompson', 'kevin-mcnamara', 'james-crepea', 'chris-basnett', 'jack-ebling', 'jerry-carino', 'stephen-means', 'dave-borges', 'jordan-hansen', 'matt-mccoy', 'troy-provostheron', 'lauren-kirschman', 'shannon-ryan', 'zach-klein', 'bruce-pascoe', 'chad-leistikow', 'scott-wolf', 'sheldon-mickles', 'jeff-call', 'jon-wilner')"
2019,12,"('nick-suss', 'bob-holt', 'lauren-brownlow', 'steve-hewitt', 'jon-rothstein', 'ken-weinman', 'bj-rains', 'mark-berman', 'jeff-rabjohns', 'john-feinstein', 'rob-dauster', 'rick-bozich', 'wayne-epps', 'donna-ditota', 'brian-mcinnis', 'joey-knight', 'dick-vitale', 'jesse-newell', 'scott-richey', 'chris-murray', 'brian-holland', 'joe-juliano', 'adam-grosbard', 'kevin-brockway', 'paul-klee', 'tom-bragg', 'dave-preston', 'luke-decock', 'geoff-grammer', 'joe-buettner', 'marcus-fuller', 'seth-davis', 'cecil-hurt', 'craig-meyer', 'terry-toohey', 'carlos-silva', 'dave-matter', 'bob-sutton', 'david-cloninger', 'jessica-benson', 'sam-blum', 'john-werner', 'doug-doughty', 'christina-chambers', 'ben-steele', 'edgar-thompson', 'kevin-mcnamara', 'james-crepea', 'chris-basnett', 'jack-ebling', 'jerry-carino', 'stephen-means', 'dave-borges', 'jordan-hansen', 'matt-mccoy', 'troy-provostheron', 'lauren-kirschman', 'shannon-ryan', 'zach-klein', 'bruce-pascoe', 'chad-leistikow', 'scott-wolf', 'sheldon-mickles', 'jeff-call', 'jon-wilner')"
2019,13,"('nick-suss', 'bob-holt', 'lauren-brownlow', 'steve-hewitt', 'jon-rothstein', 'ken-weinman', 'bj-rains', 'mark-berman', 'jeff-rabjohns', 'john-feinstein', 'rob-dauster', 'rick-bozich', 'wayne-epps', 'donna-ditota', 'brian-mcinnis', 'joey-knight', 'dick-vitale', 'jesse-newell', 'scott-richey', 'chris-murray', 'brian-holland', 'joe-juliano', 'adam-grosbard', 'kevin-brockway', 'paul-klee', 'tom-bragg', 'dave-preston', 'luke-decock', 'geoff-grammer', 'joe-buettner', 'marcus-fuller', 'seth-davis', 'cecil-hurt', 'craig-meyer', 'terry-toohey', 'carlos-silva', 'dave-matter', 'bob-sutton', 'david-cloninger', 'jessica-benson', 'sam-blum', 'john-werner', 'doug-doughty', 'christina-chambers', 'ben-steele', 'edgar-thompson', 'kevin-mcnamara', 'james-crepea', 'chris-basnett', 'jack-ebling', 'jerry-carino', 'stephen-means', 'dave-borges', 'jordan-hansen', 'matt-mccoy', 'troy-provostheron', 'lauren-kirschman', 'shannon-ryan', 'zach-klein', 'bruce-pascoe', 'chad-leistikow', 'scott-wolf', 'sheldon-mickles', 'jeff-call', 'jon-wilner')"
2019,14,"('nick-suss', 'bob-holt', 'lauren-brownlow', 'steve-hewitt', 'jon-rothstein', 'ken-weinman', 'bj-rains', 'mark-berman', 'jeff-rabjohns', 'john-feinstein', 'rob-dauster', 'rick-bozich', 'wayne-epps', 'donna-ditota', 'brian-mcinnis', 'joey-knight', 'dick-vitale', 'jesse-newell', 'scott-richey', 'chris-murray', 'brian-holland', 'joe-juliano', 'adam-grosbard', 'kevin-brockway', 'paul-klee', 'tom-bragg', 'dave-preston', 'luke-decock', 'geoff-grammer', 'joe-buettner', 'marcus-fuller', 'seth-davis', 'cecil-hurt', 'craig-meyer', 'terry-toohey', 'carlos-silva', 'dave-matter', 'bob-sutton', 'david-cloninger', 'jessica-benson', 'sam-blum', 'john-werner', 'doug-doughty', 'christina-chambers', 'ben-steele', 'edgar-thompson', 'kevin-mcnamara', 'james-crepea', 'chris-basnett', 'jack-ebling', 'jerry-carino', 'stephen-means', 'dave-borges', 'jordan-hansen', 'matt-mccoy', 'troy-provostheron', 'lauren-kirschman', 'shannon-ryan', 'zach-klein', 'bruce-pascoe', 'chad-leistikow', 'scott-wolf', 'sheldon-mickles', 'jeff-call', 'jon-wilner')"
2019,15,"('nick-suss', 'bob-holt', 'lauren-brownlow', 'steve-hewitt', 'jon-rothstein', 'ken-weinman', 'bj-rains', 'mark-berman', 'jeff-rabjohns', 'john-feinstein', 'rob-dauster', 'rick-bozich', 'wayne-epps', 'donna-ditota', 'brian-mcinnis', 'joey-knight', 'dick-vitale', 'jesse-newell', 'scott-richey', 'chris-murray', 'brian-holland', 'joe-juliano', 'adam-grosbard', 'kevin-brockway', 'paul-klee', 'tom-bragg', 'dave-preston', 'luke-decock', 'geoff-grammer', 'joe-buettner', 'marcus-fuller', 'seth-davis', 'cecil-hurt', 'craig-meyer', 'terry-toohey', 'carlos-silva', 'dave-matter', 'bob-sutton', 'david-cloninger', 'jessica-benson', 'sam-blum', 'john-werner', 'doug-doughty', 'christina-chambers', 'ben-steele', 'edgar-thompson', 'kevin-mcnamara', 'james-crepea', 'chris-basnett', 'jack-ebling', 'jerry-carino', 'stephen-means', 'dave-borges', 'jordan-hansen', 'matt-mccoy', 'troy-provostheron', 'lauren-kirschman', 'shannon-ryan', 'zach-klein', 'bruce-pascoe', 'chad-leistikow', 'scott-wolf', 'sheldon-mickles', 'jeff-call', 'jon-wilner')"
2019,16,"('nick-suss', 'bob-holt', 'lauren-brownlow', 'steve-hewitt', 'jon-rothstein', 'ken-weinman', 'bj-rains', 'mark-berman', 'jeff-rabjohns', 'john-feinstein', 'rob-dauster', 'rick-bozich', 'wayne-epps', 'donna-ditota', 'brian-mcinnis', 'joey-knight', 'dick-vitale', 'jesse-newell', 'scott-richey', 'chris-murray', 'brian-holland', 'joe-juliano', 'adam-grosbard', 'kevin-brockway', 'paul-klee', 'tom-bragg', 'dave-preston', 'luke-decock', 'geoff-grammer', 'joe-buettner', 'marcus-fuller', 'seth-davis', 'cecil-hurt', 'craig-meyer', 'terry-toohey', 'carlos-silva', 'dave-matter', 'bob-sutton', 'david-cloninger', 'jessica-benson', 'sam-blum', 'john-werner', 'doug-doughty', 'christina-chambers', 'ben-steele', 'edgar-thompson', 'kevin-mcnamara', 'james-crepea', 'chris-basnett', 'jack-ebling', 'jerry-carino', 'stephen-means', 'dave-borges', 'jordan-hansen', 'matt-mccoy', 'troy-provostheron', 'lauren-kirschman', 'shannon-ryan', 'zach-klein', 'bruce-pascoe', 'chad-leistikow', 'scott-wolf', 'sheldon-mickles', 'jeff-call', 'jon-wilner')"
2019,17,"('nick-suss', 'bob-holt', 'lauren-brownlow', 'steve-hewitt', 'jon-rothstein', 'ken-weinman', 'bj-rains', 'mark-berman', 'jeff-rabjohns', 'john-feinstein', 'rob-dauster', 'rick-bozich', 'wayne-epps', 'donna-ditota', 'brian-mcinnis', 'joey-knight', 'dick-vitale', 'jesse-newell', 'scott-richey', 'chris-murray', 'brian-holland', 'joe-juliano', 'adam-grosbard', 'kevin-brockway', 'paul-klee', 'tom-bragg', 'dave-preston', 'luke-decock', 'geoff-grammer', 'joe-buettner', 'marcus-fuller', 'seth-davis', 'cecil-hurt', 'craig-meyer', 'terry-toohey', 'carlos-silva', 'dave-matter', 'bob-sutton', 'david-cloninger', 'jessica-benson', 'sam-blum', 'john-werner', 'doug-doughty', 'christina-chambers', 'ben-steele', 'edgar-thompson', 'kevin-mcnamara', 'james-crepea', 'chris-basnett', 'jack-ebling', 'jerry-carino', 'stephen-means', 'dave-borges', 'jordan-hansen', 'matt-mccoy', 'troy-provostheron', 'lauren-kirschman', 'shannon-ryan', 'zach-klein', 'bruce-pascoe', 'chad-leistikow', 'scott-wolf', 'sheldon-mickles', 'jeff-call', 'jon-wilner')"
2019,18,"('nick-suss', 'bob-holt', 'lauren-brownlow', 'steve-hewitt', 'jon-rothstein', 'ken-weinman', 'bj-rains', 'mark-berman', 'jeff-rabjohns', 'john-feinstein', 'rob-dauster', 'rick-bozich', 'wayne-epps', 'donna-ditota', 'brian-mcinnis', 'joey-knight', 'dick-vitale', 'jesse-newell', 'scott-richey', 'chris-murray', 'brian-holland', 'joe-juliano', 'adam-grosbard', 'kevin-brockway', 'paul-klee', 'tom-bragg', 'dave-preston', 'luke-decock', 'geoff-grammer', 'joe-buettner', 'marcus-fuller', 'seth-davis', 'cecil-hurt', 'craig-meyer', 'terry-toohey', 'carlos-silva', 'dave-matter', 'bob-sutton', 'david-cloninger', 'jessica-benson', 'sam-blum', 'john-werner', 'doug-doughty', 'christina-chambers', 'ben-steele', 'edgar-thompson', 'kevin-mcnamara', 'james-crepea', 'chris-basnett', 'jack-ebling', 'jerry-carino', 'stephen-means', 'dave-borges', 'jordan-hansen', 'matt-mccoy', 'troy-provostheron', 'lauren-kirschman', 'shannon-ryan', 'zach-klein', 'bruce-pascoe', 'chad-leistikow', 'scott-wolf', 'sheldon-mickles', 'jeff-call', 'jon-wilner')"
2019,19,"('nick-suss', 'bob-holt', 'lauren-brownlow', 'steve-hewitt', 'jon-rothstein', 'ken-weinman', 'bj-rains', 'mark-berman', 'jeff-rabjohns', 'john-feinstein', 'rob-dauster', 'rick-bozich', 'wayne-epps', 'donna-ditota', 'brian-mcinnis', 'joey-knight', 'dick-vitale', 'jesse-newell', 'scott-richey', 'chris-murray', 'brian-holland', 'joe-juliano', 'adam-grosbard', 'kevin-brockway', 'paul-klee', 'tom-bragg', 'dave-preston', 'luke-decock', 'geoff-grammer', 'joe-buettner', 'marcus-fuller', 'seth-davis', 'cecil-hurt', 'craig-meyer', 'terry-toohey', 'carlos-silva', 'dave-matter', 'bob-sutton', 'david-cloninger', 'jessica-benson', 'sam-blum', 'john-werner', 'doug-doughty', 'christina-chambers', 'ben-steele', 'edgar-thompson', 'kevin-mcnamara', 'james-crepea', 'chris-basnett', 'jack-ebling', 'jerry-carino', 'stephen-means', 'dave-borges', 'jordan-hansen', 'matt-mccoy', 'troy-provostheron', 'lauren-kirschman', 'shannon-ryan', 'zach-klein', 'bruce-pascoe', 'chad-leistikow', 'scott-wolf', 'sheldon-mickles', 'jeff-call', 'jon-wilner')"
2019,20,"('nick-suss', 'bob-holt', 'lauren-brownlow', 'steve-hewitt', 'jon-rothstein', 'ken-weinman', 'bj-rains', 'mark-berman', 'jeff-rabjohns', 'john-feinstein', 'rob-dauster', 'rick-bozich', 'wayne-epps', 'donna-ditota', 'brian-mcinnis', 'joey-knight', 'dick-vitale', 'jesse-newell', 'scott-richey', 'chris-murray', 'brian-holland', 'joe-juliano', 'adam-grosbard', 'kevin-brockway', 'paul-klee', 'tom-bragg', 'dave-preston', 'luke-decock', 'geoff-grammer', 'joe-buettner', 'marcus-fuller', 'seth-davis', 'cecil-hurt', 'craig-meyer', 'terry-toohey', 'carlos-silva', 'dave-matter', 'bob-sutton', 'david-cloninger', 'jessica-benson', 'sam-blum', 'john-werner', 'doug-doughty', 'christina-chambers', 'ben-steele', 'edgar-thompson', 'kevin-mcnamara', 'james-crepea', 'chris-basnett', 'jack-ebling', 'jerry-carino', 'stephen-means', 'dave-borges', 'jordan-hansen', 'matt-mccoy', 'troy-provostheron', 'lauren-kirschman', 'shannon-ryan', 'zach-klein', 'bruce-pascoe', 'chad-leistikow', 'scott-wolf', 'sheldon-mickles', 'jeff-call', 'jon-wilner')"
2020,1,"('nick-suss', 'bob-holt', 'lauren-brownlow', 'bennett-conlin', 'steve-hewitt', 'jon-rothstein', 'ken-weinman', 'bj-rains', 'mark-berman', 'jeff-rabjohns', 'john-feinstein', 'rick-bozich', 'wayne-epps', 'donna-ditota', 'stephen-tsai', 'dick-vitale', 'jesse-newell', 'scott-richey', 'donald-hunt', 'chris-murray', 'brian-holland', 'joe-juliano', 'adam-grosbard', 'justin-jackson', 'kevin-brockway', 'paul-klee', 'dave-preston', 'luke-decock', 'geoff-grammer', 'joe-buettner', 'marcus-fuller', 'matt-murschel', 'seth-davis', 'cecil-hurt', 'craig-meyer', 'bob-ballou', 'jeff-borzello', 'dave-matter', 'david-cloninger', 'david-jablonski', 'sam-blum', 'john-werner', 'doug-doughty', 'josh-vitale', 'ben-steele', 'clayton-collier', 'edgar-thompson', 'james-crepea', 'chris-basnett', 'jack-ebling', 'jerry-carino', 'kevin-mcnamara', 'stephen-means', 'dave-borges', 'jordan-hansen', 'troy-provostheron', 'lauren-kirschman', 'shannon-ryan', 'zach-klein', 'bruce-pascoe', 'chad-leistikow', 'scott-wolf', 'sheldon-mickles', 'jeff-call', 'ethan-joyce', 'jon-wilner')"
2020,2,"('nick-suss', 'bob-holt', 'lauren-brownlow', 'bennett-conlin', 'steve-hewitt', 'jon-rothstein', 'ken-weinman', 'bj-rains', 'mark-berman', 'jeff-rabjohns', 'john-feinstein', 'rick-bozich', 'wayne-epps', 'donna-ditota', 'stephen-tsai', 'dick-vitale', 'jesse-newell', 'scott-richey', 'donald-hunt', 'chris-murray', 'brian-holland', 'joe-juliano', 'adam-grosbard', 'justin-jackson', 'kevin-brockway', 'paul-klee', 'dave-preston', 'luke-decock', 'geoff-grammer', 'joe-buettner', 'marcus-fuller', 'matt-murschel', 'seth-davis', 'cecil-hurt', 'craig-meyer', 'bob-ballou', 'jeff-borzello', 'dave-matter', 'david-cloninger', 'david-jablonski', 'sam-blum', 'john-werner', 'doug-doughty', 'josh-vitale', 'ben-steele', 'clayton-collier', 'edgar-thompson', 'james-crepea', 'chris-basnett', 'jack-ebling', 'jerry-carino', 'kevin-mcnamara', 'stephen-means', 'dave-borges', 'jordan-hansen', 'troy-provostheron', 'lauren-kirschman', 'shannon-ryan', 'zach-klein', 'bruce-pascoe', 'chad-leistikow', 'scott-wolf', 'sheldon-mickles', 'jeff-call', 'ethan-joyce', 'jon-wilner')"
2020,3,"('nick-suss', 'bob-holt', 'lauren-brownlow', 'bennett-conlin', 'steve-hewitt', 'jon-rothstein', 'ken-weinman', 'bj-rains', 'mark-berman', 'jeff-rabjohns', 'john-feinstein', 'rick-bozich', 'wayne-epps', 'donna-ditota', 'stephen-tsai', 'dick-vitale', 'jesse-newell', 'scott-richey', 'donald-hunt', 'chris-murray', 'brian-holland', 'joe-juliano', 'adam-grosbard', 'justin-jackson', 'kevin-brockway', 'paul-klee', 'dave-preston', 'luke-decock', 'geoff-grammer', 'joe-buettner', 'marcus-fuller', 'matt-murschel', 'seth-davis', 'cecil-hurt', 'craig-meyer', 'bob-ballou', 'jeff-borzello', 'dave-matter', 'david-cloninger', 'david-jablonski', 'sam-blum', 'john-werner', 'doug-doughty', 'josh-vitale', 'ben-steele', 'clayton-collier', 'edgar-thompson', 'james-crepea', 'chris-basnett', 'jack-ebling', 'jerry-carino', 'kevin-mcnamara', 'stephen-means', 'dave-borges', 'jordan-hansen', 'troy-provostheron', 'lauren-kirschman', 'shannon-ryan', 'zach-klein', 'bruce-pascoe', 'chad-leistikow', 'scott-wolf', 'sheldon-mickles', 'jeff-call', 'ethan-joyce', 'jon-wilner')"
2020,4,"('nick-suss', 'bob-holt', 'lauren-brownlow', 'bennett-conlin', 'steve-hewitt', 'jon-rothstein', 'ken-weinman', 'bj-rains', 'mark-berman', 'jeff-rabjohns', 'john-feinstein', 'rick-bozich', 'wayne-epps', 'donna-ditota', 'stephen-tsai', 'dick-vitale', 'jesse-newell', 'scott-richey', 'donald-hunt', 'chris-murray', 'brian-holland', 'joe-juliano', 'adam-grosbard', 'justin-jackson', 'kevin-brockway', 'paul-klee', 'dave-preston', 'luke-decock', 'geoff-grammer', 'joe-buettner', 'marcus-fuller', 'matt-murschel', 'seth-davis', 'cecil-hurt', 'craig-meyer', 'bob-ballou', 'jeff-borzello', 'dave-matter', 'david-cloninger', 'david-jablonski', 'sam-blum', 'john-werner', 'doug-doughty', 'josh-vitale', 'ben-steele', 'clayton-collier', 'edgar-thompson', 'james-crepea', 'chris-basnett', 'jack-ebling', 'jerry-carino', 'kevin-mcnamara', 'stephen-means', 'dave-borges', 'jordan-hansen', 'troy-provostheron', 'lauren-kirschman', 'shannon-ryan', 'zach-klein', 'bruce-pascoe', 'chad-leistikow', 'scott-wolf', 'sheldon-mickles', 'jeff-call', 'ethan-joyce', 'jon-wilner')"
2020,5,"('nick-suss', 'bob-holt', 'lauren-brownlow', 'bennett-conlin', 'steve-hewitt', 'jon-rothstein', 'ken-weinman', 'bj-rains', 'mark-berman', 'jeff-rabjohns', 'john-feinstein', 'rick-bozich', 'wayne-epps', 'donna-ditota', 'stephen-tsai', 'dick-vitale', 'jesse-newell', 'scott-richey', 'donald-hunt', 'chris-murray', 'brian-holland', 'joe-juliano', 'adam-grosbard', 'justin-jackson', 'kevin-brockway', 'paul-klee', 'dave-preston', 'luke-decock', 'geoff-grammer', 'joe-buettner', 'marcus-fuller', 'matt-murschel', 'seth-davis', 'cecil-hurt', 'craig-meyer', 'bob-ballou', 'jeff-borzello', 'dave-matter', 'david-cloninger', 'david-jablonski', 'sam-blum', 'john-werner', 'doug-doughty', 'josh-vitale', 'ben-steele', 'clayton-collier', 'edgar-thompson', 'james-crepea', 'chris-basnett', 'jack-ebling', 'jerry-carino', 'kevin-mcnamara', 'stephen-means', 'dave-borges', 'jordan-hansen', 'troy-provostheron', 'lauren-kirschman', 'shannon-ryan', 'zach-klein', 'bruce-pascoe', 'chad-leistikow', 'scott-wolf', 'sheldon-mickles', 'jeff-call', 'ethan-joyce', 'jon-wilner')"
2020,6,"('nick-suss', 'bob-holt', 'lauren-brownlow', 'bennett-conlin', 'steve-hewitt', 'jon-rothstein', 'ken-weinman', 'bj-rains', 'mark-berman', 'jeff-rabjohns', 'john-feinstein', 'rick-bozich', 'wayne-epps', 'donna-ditota', 'stephen-tsai', 'dick-vitale', 'jesse-newell', 'scott-richey', 'donald-hunt', 'chris-murray', 'brian-holland', 'joe-juliano', 'adam-grosbard', 'justin-jackson', 'kevin-brockway', 'paul-klee', 'dave-preston', 'luke-decock', 'geoff-grammer', 'joe-buettner', 'marcus-fuller', 'matt-murschel', 'seth-davis', 'cecil-hurt', 'craig-meyer', 'bob-ballou', 'jeff-borzello', 'dave-matter', 'david-cloninger', 'david-jablonski', 'sam-blum', 'john-werner', 'doug-doughty', 'josh-vitale', 'ben-steele', 'clayton-collier', 'edgar-thompson', 'james-crepea', 'chris-basnett', 'jack-ebling', 'jerry-carino', 'kevin-mcnamara', 'stephen-means', 'dave-borges', 'jordan-hansen', 'troy-provostheron', 'lauren-kirschman', 'shannon-ryan', 'zach-klein', 'bruce-pascoe', 'chad-leistikow', 'scott-wolf', 'sheldon-mickles', 'jeff-call', 'ethan-joyce', 'jon-wilner')"
